Name,Category,Description,Technologies,Topics,URL,Image URL,_2016_num_projects,_2016_projects_url,_2017_num_projects,_2017_projects_url,_2018_num_projects,_2018_projects_url,_2019_num_projects,_2019_projects_url,_2020_num_projects,_2020_projects_url,_2021_num_projects,_2021_projects_url,_2022_num_projects,_2022_projects_url,_2023_num_projects,_2023_projects_url,_2024_num_projects,_2024_projects_url,years,github
OWASP Foundation,Security,No more insecure software.,"python, javascript, java, html, php, ruby, net, node.js, .net, c, c++, golang, ZAP, Juice Shop","security, secure development, appsec, application security, sdlc, cloud security, mobile security, information security, web application security, cyber security, cybersecurity, top 10, pentesting, web, cloud, DevSecOps",https://owasp.org,https://summerofcode.withgoogle.com/media/org/owasp-foundation/haks8qbp0yvjvzge-360.png,5,https://summerofcode.withgoogle.com/archive/2016/organizations/5895641477677056/,N/A,N/A,8,https://summerofcode.withgoogle.com/archive/2018/organizations/6340640489078784/,12,https://summerofcode.withgoogle.com/archive/2019/organizations/5214459562295296/,12,https://summerofcode.withgoogle.com/archive/2020/organizations/5260035782868992/,14,https://summerofcode.withgoogle.com/archive/2021/organizations/5704942551040000/,15,https://summerofcode.withgoogle.com/archive/2022/organizations/owasp-foundation/,11,https://summerofcode.withgoogle.com/programs/2023/organizations/owasp-foundation,12,https://summerofcode.withgoogle.com/programs/2024/organizations/owasp-foundation,"2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
Open Bioinformatics Foundation (OBF),Science and medicine,Open Source & Open Science in biological research,"python, java, haskell, ruby, perl, c, c++, javascript, php, d, biojs, react, html, css, Git/GitHub","bioinformatics, web, computational biology, genomics, workflows, open science, Open Source Bioinformatics",https://www.open-bio.org,https://summerofcode.withgoogle.com/media/org/open-bioinformatics-foundation-obf/gcg4ymt4qhsd0fyj-360.png,7,https://summerofcode.withgoogle.com/archive/2016/organizations/5480198954811392/,7,https://summerofcode.withgoogle.com/archive/2017/organizations/6098536001175552/,5,https://summerofcode.withgoogle.com/archive/2018/organizations/5813329234755584/,5,https://summerofcode.withgoogle.com/archive/2019/organizations/5294944380518400/,8,https://summerofcode.withgoogle.com/archive/2020/organizations/4595548239167488/,8,https://summerofcode.withgoogle.com/archive/2021/organizations/6326136019091456/,5,https://summerofcode.withgoogle.com/archive/2022/organizations/open-bioinformatics-foundation-obf/,N/A,N/A,N/A,N/A,"2016, 2017, 2018, 2019, 2020, 2021, 2022",
Open Chemistry,Science and medicine,Advancing Open Source & Open Science for Chemistry,"python, javascript, opengl, c++, webgl, java, html, c, c++14, c++17","visualization, chemistry, graphics, materials science, data science, scientific visualization, science, scientific computing, computational chemistry, cheminformatics, quantum chemistry",https://openchemistry.org/,https://summerofcode.withgoogle.com/media/org/open-chemistry/esda0gvsxomll6my-360.png,2,https://summerofcode.withgoogle.com/archive/2016/organizations/6038224459792384/,6,https://summerofcode.withgoogle.com/archive/2017/organizations/5928781713768448/,7,https://summerofcode.withgoogle.com/archive/2018/organizations/4981977648201728/,6,https://summerofcode.withgoogle.com/archive/2019/organizations/4508112394911744/,5,https://summerofcode.withgoogle.com/archive/2020/organizations/5796522697949184/,7,https://summerofcode.withgoogle.com/archive/2021/organizations/5838773731983360/,9,https://summerofcode.withgoogle.com/archive/2022/organizations/open-chemistry/,8,https://summerofcode.withgoogle.com/programs/2023/organizations/open-chemistry,1,https://summerofcode.withgoogle.com/programs/2024/organizations/open-chemistry,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
Open Chromosome Collective,Science and medicine,Open-Source Tools for 3D Genomics Research,"python, numpy, scikit-learn, pandas, HDF5","machine learning, genomics, bioinformatics, data science, python",https://open2c.github.io/,https://summerofcode.withgoogle.com/media/org/open-chromosome-collective/ef70feamp2pdisjj.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/programs/2024/organizations/open-chromosome-collective,2024,
Open Climate Fix,Science and medicine,Using Computers to Fix Climate Change,"python, pytorch","Forecasting, Climate, renewables",https://www.openclimatefix.org,https://summerofcode.withgoogle.com/media/org/open-climate-fix/k4retnlmzqbkc6bn-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/open-climate-fix,2024,
Open Data Kit,End user applications,Open Data Kit is used to collect data for social good in difficult environments.,"python, javascript, android, java, ruby","global health, cloud, mobile, global development, social good",https://opendatakit.org,https://lh3.googleusercontent.com/7h3l-fCdh1-5UYr-X5JyVB2kbH--nb3MA5HrkO9TLzW2gW4lG9vZoT3x4PdEIRzvY8KJnsgDRAQQj6tIcBjSqqMiAKVwLE8,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/4593100034932736/,2,https://summerofcode.withgoogle.com/archive/2018/organizations/6544367028273152/,2,https://summerofcode.withgoogle.com/archive/2019/organizations/5559834475233280/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2017, 2018, 2019",
Open Detection,Other,Open Detection is a open source project for object detection and recognition.,"c, c++, opencv, cmake, caffe, pcl","machine learning, computer vision, ai",http://opendetection.com,https://lh3.googleusercontent.com/iQnB3bLxuBT0oQgjrJtWgD6FjJpenOT8crAYRRDnwfkBxDMqEVIFqaba4lPfNSCPCKeWyu1Lf0orHbVQ_EaSL8dA8NiY6g,2,https://summerofcode.withgoogle.com/archive/2016/organizations/4634560427982848/,2,https://summerofcode.withgoogle.com/archive/2017/organizations/6015282623545344/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"2016, 2017",
Open Ephys,Science and medicine,Open-source electrophysiology,"c++, juce","visualization, neuroscience, electrophysiology, ui, signal processing",http://www.open-ephys.org,https://lh3.googleusercontent.com/ixQqTj80C233Z7hVvQEI47UOUzmJd7iq6aKKg741y5mzuPc_xz69VynNdaEZasoVMINgNWplp2rXn5FkEIw7i7MPJtVkDGQ,2,https://summerofcode.withgoogle.com/archive/2016/organizations/5166380995313664/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2016,
Open Food Facts,Science and medicine,Better food choices for your health & the planet,"android, machine learning, mongodb, perl, ios, python, tensorflow, flutter","open data, health, computer vision, crowdsourcing, food, environment, mobile",https://world.openfoodfacts.org/discover,https://summerofcode.withgoogle.com/media/org/open-food-facts/axjtpcms43yfzk9x-360.png,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5395828684357632/,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2022/organizations/open-food-facts/,N/A,N/A,N/A,N/A,"2018, 2022",
Open Genome Informatics,Science and medicine,Open access genomics and bioinformatics projects,"python, java, node.js, gwt, html, javascript, neo4j, react, r-project, mysql, graph, angular","databases, bioinformatics, genome, computational biology, data visualisation, data mining, genomics, biology, data and databases, cloud, data discovery",http://gmod.org/wiki/GSoC,https://summerofcode.withgoogle.com/media/org/open-genome-informatics/p6nhalhjwargwd5s-360.png,6,https://summerofcode.withgoogle.com/archive/2016/organizations/5362834141609984/,8,https://summerofcode.withgoogle.com/archive/2017/organizations/4997812655751168/,N/A,N/A,N/A,N/A,5,https://summerofcode.withgoogle.com/archive/2020/organizations/5089985813807104/,6,https://summerofcode.withgoogle.com/archive/2021/organizations/5660767872876544/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/open-genome-informatics/,1,https://summerofcode.withgoogle.com/programs/2023/organizations/open-genome-informatics,N/A,N/A,"2016, 2017, 2020, 2021, 2022, 2023",
Open HealthCare Network,Science and medicine,Reimagining Healthcare Delivery,"python, django, react, typescript, NextJs","electronic medical records, Digital Public Goods, Pandemic Response and Management, Telemedicine and Remote Care, AI in Health",https://ohc.network/,https://summerofcode.withgoogle.com/media/org/open-healthcare-network/eutslgqeknc9vlgd-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/open-healthcare-network,2024,
Open Roberta,Programming languages,Open RobertaÂ® Lab is an online IDE introducing kids to program robots with NEPOÂ®,"javascript, java, python, go, c++, typescript","education, robotics, programming, web, visual programming",https://lab.open-roberta.org,https://lh3.googleusercontent.com/TihjVj3TcdATW2AuNmSCtSYsYYjwtvFdqsNA3nQs2eH0IDOUBM6iFEhPfOPgDN0OsD9T6p-cTcfsYtYKJ5UbdHjIKkCaaPPQp3wMn71HDq0R,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2018/organizations/5792235979276288/,3,https://summerofcode.withgoogle.com/archive/2019/organizations/6273661445603328/,3,https://summerofcode.withgoogle.com/archive/2020/organizations/4541796253696000/,0,https://summerofcode.withgoogle.com/archive/2021/organizations/6381326080409600/,N/A,N/A,N/A,N/A,N/A,N/A,"2018, 2019, 2020",
Open Robotics,End user applications,Open source software for robotics,"ros, gazebo, python, javascript, c, c++, ignition, Open-RMF","robotics, simulation, middleware, fleet management",https://www.openrobotics.org/,https://summerofcode.withgoogle.com/media/org/open-robotics/6pg3nwfpieq1qmqw-360.png,7,https://summerofcode.withgoogle.com/archive/2016/organizations/5925784095031296/,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2018/organizations/5991416564023296/,7,https://summerofcode.withgoogle.com/archive/2019/organizations/5150988804030464/,7,https://summerofcode.withgoogle.com/archive/2020/organizations/5551857973329920/,2,https://summerofcode.withgoogle.com/archive/2021/organizations/5698036243628032/,2,https://summerofcode.withgoogle.com/archive/2022/organizations/open-robotics/,3,https://summerofcode.withgoogle.com/programs/2023/organizations/open-robotics,5,https://summerofcode.withgoogle.com/programs/2024/organizations/open-robotics,"2016, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
Open Science Initiative for Perfusion Imaging,Science and medicine,Open access resources for perfusion imaging,"python, github","data visualization, data analysis, medical imaging, reproducible science",https://osipi.ismrm.org/,https://summerofcode.withgoogle.com/media/org/open-science-initiative-for-perfusion-imaging/bxlqptrs5g0ovtqz-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,https://summerofcode.withgoogle.com/programs/2024/organizations/open-science-initiative-for-perfusion-imaging,2024,
Open States,Other,Open Source State Legislative Data,"python, postgresql, javascript, django, react, graphql","web, government, journalism, civic, civic tech, scraping",https://openstates.org,https://lh3.googleusercontent.com/NwcPOErW65aS1HhiyvCsBHwtxUKIjYW4MlE123d_66rwai20REjJkxDZP_BOjYSwnrY6oRDkBHqPJzdtvRIj9YlJ1bqkPw,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2017/organizations/5076494711783424/,0,https://summerofcode.withgoogle.com/archive/2018/organizations/4806851430449152/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2017,
Open Technologies Alliance - GFOSS,Web,Promote Open Standards and Open Source,"python, mysql, java, php, virtuoso, c, c++, python 3, javascript, html, css, gtk, qt, arduino, perl, python deep learning frameworks, node.js, Machine Learning (ML)","hardware, cloud, data, c++ tools, python, javascript, gtk, java jsp, programming languages, robotics, java, open education, c- c+, open hardware, perl, web, c++, nodered, Artificial Inteligence",http://www.gfoss.eu,https://summerofcode.withgoogle.com/media/org/open-technologies-alliance-gfoss/kiyijull8pfdypve-360.png,N/A,N/A,4,https://summerofcode.withgoogle.com/archive/2017/organizations/6266968780832768/,10,https://summerofcode.withgoogle.com/archive/2018/organizations/5472477677355008/,13,https://summerofcode.withgoogle.com/archive/2019/organizations/6491213031538688/,N/A,N/A,9,https://summerofcode.withgoogle.com/archive/2021/organizations/5185060013080576/,9,https://summerofcode.withgoogle.com/archive/2022/organizations/open-technologies-alliance-gfoss/,7,https://summerofcode.withgoogle.com/programs/2023/organizations/open-technologies-alliance-gfoss,10,https://summerofcode.withgoogle.com/programs/2024/organizations/open-technologies-alliance-gfoss,"2017, 2018, 2019, 2021, 2022, 2023, 2024",
Open Transit Software Foundation,End user applications,Help make public transit better,"android, java, swift, docker, ios","apps, Transit, travel, bus",https://opentransitsoftwarefoundation.org,https://summerofcode.withgoogle.com/media/org/open-transit-software-foundation/uz3p7k5vsxduhrhk-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,https://summerofcode.withgoogle.com/programs/2024/organizations/open-transit-software-foundation,2024,
Open3D team,Data,A Modern Library for 3D Data Processing,"python, c++, cuda, tensorflow, pytorch","3D machine learning, 3D data processing, 3D visualization, physically based rendering",http://www.open3d.org/,https://summerofcode.withgoogle.com/media/org/open3d-team/yhzlqgd1qkcypvrw-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2022/organizations/open3d-team/,N/A,N/A,N/A,N/A,2022,
OpenAFS,Data,An opensource distributed filesystem product.,"c, python, git, ansible, filesystems","testing, network, storage, filesystems",https://www.openafs.org,https://summerofcode.withgoogle.com/media/org/openafs/hhf0h2zemmqes7kt-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,https://summerofcode.withgoogle.com/archive/2022/organizations/openafs/,N/A,N/A,N/A,N/A,2022,
OpenAstronomy,Science and medicine,Look at the Universe with the power of open source,"c, python, julia, numpy, qt, c++, numba, javascript, spark, css","visualization, science, astronomy, solar physics, atomic physics, data science, visualisation, astrophysics, orbital mechanics, high-energy astrophysics, high energy astrophysics, cloud infrastructure, image processing",https://openastronomy.org/,https://summerofcode.withgoogle.com/media/org/openastronomy/3wvadxwxjc2arepg-360.png,7,https://summerofcode.withgoogle.com/archive/2016/organizations/5193799529660416/,8,https://summerofcode.withgoogle.com/archive/2017/organizations/6563063020912640/,8,https://summerofcode.withgoogle.com/archive/2018/organizations/6600717804503040/,9,https://summerofcode.withgoogle.com/archive/2019/organizations/5152196847468544/,10,https://summerofcode.withgoogle.com/archive/2020/organizations/4577601315667968/,8,https://summerofcode.withgoogle.com/archive/2021/organizations/6276607395758080/,8,https://summerofcode.withgoogle.com/archive/2022/organizations/openastronomy/,6,https://summerofcode.withgoogle.com/programs/2023/organizations/openastronomy,8,https://summerofcode.withgoogle.com/programs/2024/organizations/openastronomy,"2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024",
OpenCV,Media,Err:509,"python, machine learning, c++, computer vision, deep learning, vision, javascript, c, cuda, python 3, opengl, ai","virtual reality, machine learning, robotics, computer vision, real time, deep learning, vision, graphics, ai",https://opencv.org/,https://summerofcode.withgoogle.com/media/org/opencv/fmh9fnybaz97kodm-360.png,11,https://summerofcode.withgoogle.com/archive/2016/organizations/6474535423442944/,15,https://summerofcode.withgoogle.com/archive/2017/organizations/6424873924558848/,N/A,N/A,8,https://summerofcode.withgoogle.com/archive/2019/organizations/5070964117733376/,14,https://summerofcode.withgoogle.com/archive/2020/organizations/6410072298618880/,11,https://summerofcode.withgoogle.com/archive/2021/organizations/5722622045716480/,10,https://summerofcode.withgoogle.com/archive/2022/organizations/opencv/,10,https://summerofcode.withgoogle.com/programs/2023/organizations/opencv,7,https://summerofcode.withgoogle.com/programs/2024/organizations/opencv,"2016, 2017, 2019, 2020, 2021, 2022, 2023, 2024",
OpenCensus,Infrastructure and cloud,Planet Scale Tracing and Monitoring,"python, java, go, ruby, node.js","monitoring, c++, tracing, php",http://opencensus.io,https://lh3.googleusercontent.com/DobUf9xiIyhEf9eJYMwAAQDgPdWfkzmPQEuGfWtVfEL_0yqzrANy4LN0bfKSOFJSVyNrLXrLTQtPbLQqNR9JV2xZhW-Ek5I,N/A,N/A,N/A,N/A,1,https://summerofcode.withgoogle.com/archive/2018/organizations/5351751314046976/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018,
OpenELIS Global,Science and medicine,Empowering  labs to Ensure Quality Health Care,"postgresql, javascript, java, react, spring","Health Care, Laboratory Information System",https://openelis-global.org/,https://summerofcode.withgoogle.com/media/org/openelis-global/k6rnzk3hcktzabst-360.png,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,https://summerofcode.withgoogle.com/programs/2024/organizations/openelis-global,2024,
OpenEMR,Science and medicine,OpenEMR is a leader in healthcare open-source software,"mysql, javascript, html, docker, php","health, medicine, medical records, cloud, medical practice management solution",https://www.open-emr.org/,https://lh3.googleusercontent.com/yEvQbaxEYLmlIJzXJUNtDCZkX5sYoYeJ2vmdAFAbz3t1kkVdIQloDfA8U36hLndz5Nim2OHUws54LDps7YkSaI-lqW8Cbt8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,https://summerofcode.withgoogle.com/archive/2020/organizations/6277255937916928/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020,
OpenHMD,Media,Multi-Platform Open Source driver for AR/VR/XR devices with stable ABI.,"opengl, opencv, vulkan, c99, libusb","virtual reality, computer vision, reverse engineering, drivers, xr",http://openhmd.net,https://lh3.googleusercontent.com/UgdTxILUY9QohgqoAY9CKmPSBtFjmdtBM-9WIFY1vgeZ40lOFoN_XQhSlpG6IdgjKlHXpht3Jkp_uyvxrsZQKKGZ8w5BWn9E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,https://summerofcode.withgoogle.com/archive/2020/organizations/6405402461208576/,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,
